bal,brick,dist,floor,kitsp,livsp,metrdist,price,rooms,tel,totsp,walk
1,0,14.5,1,8.5,19.8,10,32,1,1,39,0
1,0,14.5,1,8.7,19.3,5,38,1,1,39.1,0
0,0,14.5,1,7.3,18,15,31,1,1,34,1
0,0,8,0,6,19.5,5,30,1,0,33.3,1
0,0,8,1,19.2,15,5,36.7,1,0,36,1
1,1,8,1,6,18.2,10,28,1,1,30,0
1,0,17.2,1,8.5,19,15,32,1,0,39,0
1,0,11.9,0,6,21,5,29,1,1,32,0
0,0,11.9,0,8.5,19,15,40,1,0,39,1
0,0,11.9,1,7,19,12,33,1,1,33,1
1,0,14.8,1,8,17,3,37,1,1,33,1
1,0,14.8,1,10.1,20,10,44,1,1,39.1,1
1,0,5.7,1,5.5,21.5,15,35,1,1,31.5,1
0,0,10.2,1,8.5,19,5,42,1,1,38,1
1,0,16.5,1,9,20,15,42.5,1,1,39,1
0,0,16.5,1,6,19,15,32,1,1,33,1
1,0,16.5,1,10,19.8,7,35,1,1,37.2,1
1,1,8.7,0,14,20,5,67,1,1,46.5,0
0,0,8.7,0,5,25,5,33,1,1,35,0
0,1,8.7,1,6,18,10,36,1,1,35,0
0,0,17.2,1,6,19,15,33,1,1,33,1
0,0,17.2,1,6,19,12,33,1,1,32.7,1
0,0,17.2,1,6,19.1,5,34,1,1,33,1
0,1,7.6,1,5.5,17.5,2,35,1,0,30,1
1,1,7.6,0,6.5,19,3,36,1,1,31,1
1,1,3.6,1,7.8,21.5,10,70,1,0,38,1
1,0,3.6,1,9.5,19.2,10,43,1,1,34.2,0
1,0,13,1,8.5,19,2,48,1,1,37,1
1,0,13,0,9.6,19,10,42,1,1,35,1
1,0,13,1,8.5,18,15,46.5,1,1,37,1
1,0,11.6,1,9,18.9,15,44,1,1,39,1
1,0,11.6,1,8.4,18,12,36,1,1,36,0
1,0,11.6,0,8.7,21,10,34,1,1,39,0
1,0,11.6,1,8.7,20,10,43,1,1,38.4,0
1,0,5.6,1,9.5,19,5,46,1,1,43.5,0
1,1,12.7,1,6.5,19,10,35,1,1,30.8,1
1,0,12.7,1,8,22,1,55,1,1,45,1
1,0,12.7,0,8.5,19,10,41.5,1,0,38.7,1
1,0,9.7,1,6,18,1,28,1,0,33,1
1,1,9.7,1,8.4,17.5,5,44,1,1,35,1
1,0,9.7,1,8.5,19,7,43,1,1,38.5,1
0,0,11.3,1,10.3,17,10,42,1,1,37,0
1,1,6.4,0,6,17,5,36,1,1,30,1
0,0,6.4,0,9,20,7,31,1,1,39,0
1,0,6.4,0,6,18,5,36,1,1,30,1
1,0,13.3,1,8.5,19,20,34,1,1,38,0
1,0,13.3,1,10.5,19,7,46,1,1,39,1
1,0,13.3,1,9,20,15,34,1,1,39,0
1,1,9.1,1,6,18.5,10,31,1,1,30.5,1
1,0,9.1,1,8,17,10,35,1,1,32.5,1
1,0,16.5,1,5.4,20,15,29,1,1,33,1
0,1,15.6,1,7,20,5,33,1,1,37.4,1
1,1,15.6,1,6.5,18.5,15,31,1,1,31,1
1,0,15.6,1,6.5,18,10,32,1,1,32.5,1
1,0,13.9,1,8.5,19.5,15,36,1,1,37.2,0
1,0,13.9,1,9,19.1,10,34,1,1,39.6,0
1,1,11.5,1,10.8,17,5,45,1,0,40.6,1
1,0,11.5,1,9,21,10,42,1,0,39,0
1,1,11.5,1,8.5,19,10,40,1,1,36,1
0,0,11.5,0,10,20,7,33,1,1,35,1
1,0,17.72922,0,6.5,43,15,35,3,1,58,0
0,1,9.94566,1,6,42,12,37,3,0,57,0
0,0,11.89155,0,6,45,5,38,3,1,58,1
0,0,14.05365,0,6,38,10,39,3,1,55,1
0,0,7.78356,0,6,42,10,39,3,0,55,1
1,0,11.89155,1,6,36,8.00000000000001,40,3,1,55,1
1,0,10.16187,0,6.2,35,6.99999999999998,42,3,1,49,0
0,1,8.86461,0,5.6,41,15,42,3,1,55,1
1,0,16.43196,1,6,45,4.99999999999998,42,3,1,59,0
1,0,13.18881,1,6,35,7.00000000000001,42,3,1,52,1
1,1,13.40502,0,10,38,15,42,3,1,66,1
1,0,14.05365,1,6,40,10,43,3,1,57,0
1,0,14.91849,0,6.2,44,10,43,3,1,58,1
1,0,10.8105,1,6,42,4.99999999999998,44,3,1,58,0
1,0,16.43196,0,8.5,45,15,44,3,1,63,0
1,0,14.91849,1,6.5,44,12,45,3,0,60,0
1,0,13.18881,0,10,41,10,45,3,1,65,0
0,1,6.4863,1,6,35,7.00000000000001,45,3,1,54,1
1,1,7.13493,0,7.5,35,7.00000000000001,45,3,1,54,1
1,1,14.26986,1,6.3,42,10,45,3,1,56,1
1,0,17.51301,1,6,35,7.00000000000001,45,3,1,54,1
1,0,16.21575,1,8.5,48,15,45.3,3,0,83,0
1,0,12.10776,1,10,40,15,45.5,3,0,76,0
1,0,12.10776,1,11,40,10,45.9,3,0,76,0
1,1,11.02671,0,6.5,43,6.99999999999998,46,3,1,57,0
1,0,14.91849,1,7,34,15,46,3,1,51,1
0,1,12.10776,0,6,40,6.99999999999998,46,3,1,57,0
1,0,15.1347,0,6.5,45,3,46,3,1,61,1
1,0,9.94566,0,6.5,44,15,46,3,1,61,0
1,0,18.81027,1,7,44,10,47,3,1,60,1
1,0,19.4589,0,6.7,37,5,47,3,1,57,1
1,0,14.05365,1,6,42,15,47,3,1,59,1
1,1,7.13493,0,5,42,10,47,3,1,56,1
1,1,14.26986,1,6,36,10,47,3,1,55,0
1,0,19.02648,0,6,43,0.999999999999979,47,3,1,59,0
1,0,11.45913,1,5.8,36,5,47,3,0,54,1
1,0,16.21575,0,9,47,15,47,3,0,83,0
1,1,7.56735,1,6,36,3,47,3,1,54,1
1,0,19.4589,1,7,45,10,48,3,1,63,1
1,0,19.02648,0,7,42,4.99999999999998,48,3,0,61,0
1,0,14.91849,1,6.5,44,5,48,3,1,60,1
1,0,12.75639,1,8,40,15,48,3,1,62,1
1,0,12.9726,1,11,40,15,48.7,3,0,77,0
1,0,12.9726,1,10,45,15,48.8,3,0,77,0
1,0,13.83744,1,6.3,39,6.99999999999998,49,3,1,58,0
1,0,17.72922,0,6.3,44,10,49,3,1,58,0
1,0,12.75639,1,6,43,5,49.5,3,0,60,1
0,1,10.8105,0,9.5,50,6.99999999999998,50,3,1,73,0
1,1,7.56735,1,6,40,10,50,3,1,57,1
0,0,14.26986,1,6,44,10,50,3,1,64,0
0,0,7.78356,1,8,47,10,50,3,1,65,0
1,0,16.43196,1,6.1,37,10,50,3,1,57,1
1,0,16.43196,1,6,43,2,50,3,1,60,1
0,0,14.91849,1,10,45,6.99999999999998,50,3,0,73,0
1,0,12.75639,1,6.5,44,10,50,3,1,60,1
1,0,12.75639,1,6.5,43,10,50,3,1,60,1
1,1,11.24292,1,6,41,6.00000000000001,50,3,1,56,1
1,0,16.21575,1,9,39,20,50,3,1,60,0
1,0,13.40502,1,10,40,5,50,3,1,64,1
0,0,14.91849,1,8.5,47,10,50.2,3,0,80,0
0,0,16.21575,1,8.5,50,15,50.4,3,0,82,0
1,0,12.10776,1,10,55,15,50.5,3,0,81,0
1,0,14.91849,1,8.5,47,10,50.7,3,0,81,0
1,0,14.91849,1,6,34,6.99999999999998,51,3,1,51,0
1,0,10.16187,1,6,43,7.00000000000001,51,3,1,61,1
1,0,14.91849,0,10,46,4.99999999999998,51,3,0,77,0
1,0,12.9726,1,10,44,15,51.7,3,0,82,0
1,0,14.91849,1,10,45,15,51.9,3,0,77,0
1,0,14.91849,1,10,46,6.99999999999998,51.9,3,0,78,0
1,0,14.26986,0,8.5,46,15,52,3,1,67,1
1,0,16.43196,1,6,34,1,52,3,1,56,1
1,0,9.51324,1,7,44,10,52,3,1,64,1
1,1,13.18881,0,6,40,10,53,3,1,57,1
1,0,16.43196,1,7.8,43,6.99999999999998,53,3,1,65,0
1,0,16.43196,1,11,44,15,53,3,1,72,0
1,0,14.05365,1,7,45,6.99999999999998,53,3,1,60,0
1,0,14.05365,1,6,43,4.99999999999998,53,3,1,66,0
1,0,12.10776,1,5.5,41,8.00000000000001,53,3,1,57,1
1,0,14.91849,1,11,44,4.99999999999998,53,3,0,84,0
1,1,9.94566,0,9,52,7.00000000000001,53,3,1,81,1
1,0,13.40502,1,8.5,41,5,53,3,1,66,1
1,0,11.89155,1,10,43,10,53.4,3,0,76,0
1,0,19.4589,1,8,40,6.99999999999998,54,3,1,67,0
1,0,11.67534,0,8.5,38,1,54,3,1,60,1
1,0,15.99954,0,7,44,6.99999999999998,54,3,1,59,0
1,0,17.94543,0,8,40,15,54,3,1,61,1
1,0,19.02648,1,6,38,4.99999999999998,54,3,1,57,0
1,0,16.43196,1,10,44,10,54,3,1,68,0
0,0,14.70228,0,8.1,38,4.99999999999998,54,3,1,60,0
0,1,12.75639,0,9,50,10,54,3,1,70,1
1,1,11.02671,0,6,40,4,55,3,1,57,1
1,0,19.4589,1,6,43,3,55,3,1,65,1
1,0,19.4589,1,8,40,5,55,3,1,67,1
1,1,13.18881,1,5,40,10,55,3,1,50,1
1,1,11.45913,1,7.2,40,7.00000000000001,55,3,1,56,1
0,0,14.26986,1,6,43,15,55,3,1,60,1
1,0,14.26986,1,10,44,15,55,3,1,65,0
1,0,19.02648,1,6.3,38,15,55,3,1,56,1
1,0,19.02648,1,6.3,43,10,55,3,1,62,1
1,0,19.02648,1,6.2,43,7.00000000000001,55,3,1,62,1
1,0,19.02648,1,6,38,5,55,3,1,58,1
1,0,16.43196,0,6,44,10,55,3,0,59,1
1,0,16.21575,1,7.3,43,15,55,3,0,62,1
1,0,16.43196,1,6.7,46,4.99999999999998,55.5,3,1,63,0
1,1,6.4863,1,9,39,6.99999999999998,56,3,1,62,0
1,0,14.05365,1,8,38,6.99999999999998,56,3,1,60,0
1,0,17.94543,1,6,47,15,56,3,1,61,1
1,0,19.02648,1,6,44,12,56,3,1,59,1
0,0,11.89155,1,11,45,7.00000000000001,56,3,0,76,1
1,0,14.48607,1,10,44,15,56.7,3,0,73,0
1,0,14.05365,1,6.5,44,10,57,3,1,59,0
0,1,13.18881,0,8,51,10,57,3,1,72,1
1,0,12.10776,0,11,47,10,57,3,1,74,0
1,1,13.40502,1,11,53,1,57,3,1,86,1
1,0,15.99954,0,8,30,4.99999999999998,58,3,1,50,0
1,0,12.10776,1,6.5,43,10,58,3,1,58,0
1,1,7.78356,0,8,50,15,58,3,1,70,0
1,0,13.83744,1,9,42,6.00000000000001,58,3,1,62,0
1,0,13.83744,1,6.7,45,5,58,3,1,62,1
1,0,14.91849,1,10,47,4.99999999999998,58.5,3,0,77,0
1,0,14.91849,1,10,44,20,58.8,3,0,84,1
0,0,14.91849,0,10,48,4.99999999999998,59,3,1,75,0
1,0,9.94566,1,8,39,10,59,3,1,60,1
1,1,11.24292,0,8.5,54,2.99999999999998,59,3,1,78,0
0,1,5.62146,1,6,42,10,60,3,1,55,1
1,0,14.91849,1,9.6,44,12,60,3,1,64,0
1,0,18.16164,0,8,46,15,60,3,1,65,1
1,0,18.81027,1,11,44,10,60,3,1,74,1
1,0,12.10776,1,7,44,10,60,3,1,65,0
0,1,3.45936,1,7,45,5,60,3,1,66,1
1,0,14.26986,1,8,38,8.00000000000001,60,3,1,60,0
1,0,7.78356,1,8,46,12,60,3,1,63,0
1,0,15.1347,0,7,44,10,60,3,1,64,1
1,0,15.99954,1,6.2,38,10,60,3,1,58,1
0,0,11.89155,0,10,44,5,60,3,0,73,1
0,1,11.45913,1,10,52,15,60,3,1,77,1
1,0,16.86438,1,11,45,4.99999999999998,60,3,1,74,0
1,0,6.27009,1,8.5,44,10,60,3,1,65,0
1,1,4.75662,1,6,43,5,60,3,1,58,1
0,1,7.56735,1,7,50,3,60,3,1,73,1
0,0,7.56735,1,8,45,10,61,3,1,65,0
1,0,16.86438,1,9,41,2,61,3,1,64,1
0,1,3.02694,1,5.5,45,5,61.5,3,0,63,1
1,1,5.62146,1,5.5,38,10,62,3,1,55,1
0,1,12.75639,1,8.4,51,7.00000000000001,62,3,1,76,1
1,0,7.56735,1,11,44,10,62,3,1,66,0
0,0,2.59452,0,11,47,10,62,3,0,74,1
1,1,9.72945,1,6.5,40,10,62,3,1,62,1
1,0,17.94543,1,8.1,38,10,62,3,1,59,1
1,0,17.94543,1,8.1,38,10,62,3,1,59,1
1,0,5.83767,1,8,44,6.99999999999998,62,3,1,64,0
1,0,5.62146,0,6.5,45,8.00000000000001,63,3,1,60,1
1,0,14.48607,1,8.6,39,25,63,3,1,64,0
1,0,14.48607,0,11,45,15,63,3,1,75,0
1,0,14.48607,1,10,46,20,63,3,1,76,0
1,1,11.45913,0,9,50,4.99999999999998,63,3,0,80,0
1,0,7.56735,1,7.8,46,4.99999999999998,63,3,1,64,0
1,0,19.02648,1,6.1,43,15,63,3,1,60,1
1,1,3.89178,0,8,52,10,63,3,1,72,0
0,1,4.75662,1,8,43,10,63,3,1,67,1
1,1,4.75662,1,9.8,57,6.99999999999998,63,3,1,78,0
1,0,9.94566,1,6,44,10,63,3,0,58,0
1,0,9.94566,1,8.7,47,15,63,3,1,69,0
1,0,17.72922,1,10,44,8.00000000000001,63,3,1,75,0
1,1,6.4863,1,9,55,1,64,3,1,80,1
1,0,12.10776,1,10,45,10,64,3,1,74,0
1,0,14.48607,1,10,46,6.99999999999998,64,3,1,76,0
1,1,9.94566,0,9,56,10,64,3,1,85,1
1,1,8.86461,1,8.1,51,4.99999999999998,64,3,1,77,0
1,0,11.24292,1,9.5,42,4.99999999999998,64,3,1,63,0
1,0,11.89155,1,16,57,4.99999999999998,64.1,3,0,99,0
1,0,14.48607,0,7,43,5,65,3,1,62,1
1,0,5.62146,1,7,45,6.99999999999998,65,3,1,65,0
1,0,12.54018,1,7.1,45,5,65,3,1,65,1
1,0,19.4589,1,11,44,15,65,3,1,75,1
1,1,13.18881,1,8,45,7.00000000000001,65,3,1,65,1
1,1,3.45936,1,8.5,48,7.00000000000001,65,3,1,69,1
0,1,2.59452,1,10,53,5,65,3,1,76,1
0,0,1.94589,1,5,45,5,65,3,0,60,1
0,0,14.48607,0,11,46,15,65,3,1,74,0
1,0,13.18881,1,11,42,5,65,3,1,68,1
0,1,13.18881,0,9,56,20,65,3,0,85,0
0,1,6.27009,1,9,53,5,65,3,1,77,1
1,0,5.83767,1,8,47,10,65,3,1,65,1
1,0,8.86461,1,8.5,46,15,65,3,1,66,1
1,0,9.94566,1,8.6,48,15,65.4,3,0,81,0
0,0,9.51324,0,9.5,53,10,66,3,1,78,1
1,0,14.48607,1,7.1,44,7.00000000000001,66,3,1,63,1
1,1,16.43196,1,8,49,7.00000000000001,66,3,1,74,1
0,1,10.16187,1,7.6,43,5,66,3,1,63,1
1,0,4.54041,1,6.3,43,6.99999999999998,66.3,3,1,58,0
1,0,11.02671,1,11,40,15,67,3,0,76,0
1,1,12.10776,1,9.8,48,10,67,3,1,85,0
0,0,8.86461,0,9.5,52,7.00000000000001,67,3,1,77,1
1,0,14.91849,1,12,65,6.99999999999998,67,3,0,110,0
1,0,7.78356,1,9,45,1,67,3,1,79,1
1,0,14.48607,1,8.2,38,10,68,3,0,62,1
1,0,10.16187,1,6.8,45,4.99999999999998,68,3,1,68,0
1,0,14.91849,1,10,44,10,68,3,0,77,0
0,1,6.70251,1,8,54,2,68,3,1,81,0
0,1,6.70251,1,13,50,15,69,3,0,80,1
1,1,9.51324,0,10,50,10,69,3,1,83,1
0,0,9.51324,0,8,53,10,70,3,1,77,1
1,0,12.10776,1,7,40,10,70,3,1,59,1
1,0,5.62146,1,9,54,15,70,3,0,86,1
1,1,6.4863,1,8.7,50,15,70,3,1,78,1
1,1,6.4863,0,10,54,10,70,3,0,82,1
0,0,13.18881,1,8.9,46,10,70,3,1,67,1
0,1,4.54041,1,8,55,5,70,3,1,78,1
1,1,8.86461,1,9,51,5,70,3,1,70,1
0,1,4.75662,0,10,55,7.00000000000001,70,3,1,80,1
1,0,13.18881,1,10,45,10,72,3,1,73,0
0,0,8.86461,0,9.1,56,15,72,3,1,80,1
0,0,17.72922,1,11,62,15,72,3,1,86,0
1,1,7.56735,1,5.2,35,6.00000000000001,73,3,1,55,1
1,1,6.4863,1,10,55,4,73,3,1,81,1
0,1,7.56735,1,8.5,45,10,73,3,1,67,1
0,1,4.54041,1,8.8,61,7.00000000000001,73,3,1,81,1
1,0,19.02648,1,11,39,10,73,3,1,66,0
1,1,9.94566,1,9.5,58,7.00000000000001,73,3,1,84,1
1,0,9.51324,0,9.5,45,15,74,3,1,63,1
1,0,4.54041,0,8.3,49,6.00000000000001,74,3,1,70,0
1,1,4.75662,1,10,53,5,74,3,0,85,1
0,1,5.62146,1,9,51,15,75,3,0,78,1
0,1,9.51324,0,9,54,12,75,3,1,75,0
1,1,3.45936,0,8,46,5,75,3,1,67,1
1,1,4.54041,1,8,52,5,75,3,1,75,1
1,1,6.27009,1,8,40,10,75,3,1,59,1
1,1,6.27009,1,8,40,10,75,3,1,60,1
0,1,3.89178,1,10,50,5,75,3,1,80,1
1,1,6.05388,0,10,53,7.00000000000001,75,3,1,82,1
1,0,12.9726,1,8.5,44,5,75,3,1,72,1
0,1,4.75662,1,7.3,42,7.00000000000001,75,3,1,66,1
0,1,5.83767,1,7.5,50,8.00000000000001,75,3,1,72,1
1,1,5.62146,1,8.5,53,10,75.6,3,1,72,1
1,1,9.29703,1,9,50,3,75.8,3,1,75,1
1,1,12.10776,1,8,44,4.99999999999998,76,3,1,62,0
0,1,4.54041,0,8,61,12,76,3,1,96,1
0,1,3.89178,0,10,52,5,76,3,0,76,1
0,1,6.70251,1,7.5,52,8.00000000000001,76,3,1,80,1
0,1,5.83767,0,8,52,10,77,3,1,80,1
1,1,11.02671,1,8,52,5,77,3,1,73,1
0,1,12.10776,1,10,56,10,77,3,1,98,1
1,0,3.24315,1,6.5,39,3,77,3,1,60,1
0,1,8.86461,1,9,49,10,78,3,1,70,1
1,1,3.02694,0,12,44,5,78,3,1,74,1
1,1,6.4863,1,9.8,54,10,78,3,1,92,1
0,1,1.72968,0,7.3,45,6.99999999999998,79,3,1,67,0
1,1,3.45936,0,8,51,5,79,3,1,73,1
1,1,5.83767,1,9,53,7.00000000000001,79,3,1,80,1
0,0,14.91849,1,9.7,46,1,79.7,3,0,74,1
1,1,10.8105,1,8,50,5,80,3,1,75,1
0,1,3.02694,1,8.5,43,7.00000000000001,80,3,1,65,1
0,1,1.08105,1,9,68,5,80,3,1,86,1
1,1,10.16187,1,10,61,4.99999999999998,80,3,0,98,0
1,1,9.72945,1,10,57,2,80,3,1,90,1
1,0,2.37831,1,8.2,40,7.00000000000001,80,3,0,61,1
1,1,9.72945,1,8,44,3,80,3,1,70,1
0,0,12.10776,1,11,45,10,80,3,1,75,0
0,1,3.89178,1,8,47,7.00000000000001,80,3,1,69,1
1,1,4.3242,1,6,43,7.00000000000001,81,3,1,60,1
1,1,14.05365,1,12,43,10,81,3,1,78,0
0,1,3.24315,1,7.5,43,5,82,3,1,66,1
1,0,3.02694,1,11,44,10,82,3,1,66,1
1,1,13.18881,1,11,58,4.99999999999998,82,3,1,98,0
1,0,8.86461,0,9,53,10,83,3,1,79,1
0,1,9.29703,1,9,55,15,83,3,1,96,1
1,1,6.27009,1,8,54,7.00000000000001,83,3,1,73,1
1,1,13.18881,1,7.9,56,10,84,3,1,93,1
1,1,3.45936,1,6,56,5,84,3,1,85,1
0,0,10.16187,1,8.2,45,3,85,3,1,65,1
0,1,4.3242,0,9,50,5,85,3,1,75,1
1,1,5.83767,1,8,52,8.00000000000001,85,3,1,72,1
1,0,14.48607,1,10,41,6.99999999999998,85,3,1,75,0
1,0,14.48607,1,10,46,7.00000000000001,85,3,1,77,1
1,1,11.02671,1,9.5,57,6.99999999999998,85,3,1,94,0
0,1,1.72968,0,15,60,7.00000000000001,85,3,1,101,1
1,1,10.16187,1,9.8,46,10,85,3,1,78,0
1,1,11.45913,1,9,54,1,85,3,1,80,1
0,1,4.54041,1,10,55,7.00000000000001,85,3,1,75,1
1,0,2.37831,1,8.2,40,7.00000000000001,85,3,1,60,1
0,1,10.59429,1,8,56,10,85,3,0,80,1
0,1,6.05388,1,8,51,15,85,3,1,78,1
1,1,7.13493,1,9,57,6.99999999999998,85,3,1,83,0
1,1,6.27009,0,8.5,59,10,85.5,3,1,85,0
1,0,12.10776,1,10,46,10,86,3,1,77,1
0,1,6.70251,1,8.2,58,10,86,3,0,103,0
0,1,5.83767,1,7,46,10,87,3,1,73,0
1,1,9.51324,0,8,49,6.99999999999998,87,3,1,69,0
1,0,12.10776,1,9,43,10,87,3,1,68,0
1,1,11.02671,1,8.5,52,7.00000000000001,87,3,1,79,1
1,1,3.02694,0,11,51,5,87,3,1,75,1
1,1,3.89178,1,10,54,15,87,3,1,82,1
1,1,3.02694,0,8.5,48,10,88,3,1,69,1
1,1,6.70251,1,8,55,5,88,3,1,85,1
1,0,15.99954,1,10,42,5,88,3,1,73,1
0,1,7.13493,1,11,48,5,89,3,1,75,1
0,0,12.10776,1,11,46,10,90,3,1,77,1
0,1,1.72968,1,6.2,46,5,90,3,1,66,1
0,1,2.1621,1,8,52,5,90,3,1,79,1
0,1,2.37831,1,8,46,3,90,3,1,67,1
1,1,3.45936,1,9.5,59,10,90,3,1,80,1
1,1,14.26986,1,9,59,6.99999999999998,90,3,1,96,0
1,0,15.99954,0,11,45,3,90,3,1,79,1
1,0,4.97283,0,10,46,5,90,3,1,75,1
1,0,14.05365,1,11,44,5,92,3,1,74,1
1,0,7.13493,1,11,45,5,92,3,1,72,1
1,0,14.48607,1,10,45,15,93,3,1,75,1
0,1,7.78356,1,9,51,5,93,3,1,76,1
1,1,9.51324,1,7.5,48,15,94,3,1,69,1
1,1,7.56735,1,11,46,2,95,3,1,76,1
1,1,6.27009,1,8,47,10,95,3,1,69,1
1,1,8.86461,1,10,39,20,95,3,0,70,1
1,1,8.86461,1,11,49,4.99999999999998,95,3,1,77,0
1,0,15.1347,1,11,45,10,95,3,1,76,1
1,1,11.02671,1,12,47,10,96,3,0,80,1
1,1,7.78356,1,8,55,2,96,3,1,82,1
1,1,3.24315,1,12,68,2.99999999999998,97,3,1,96,0
0,1,4.3242,0,9,53,5,97,3,1,74,1
0,1,8.86461,1,9,50,15,97,3,0,77,1
0,1,3.02694,1,9,51,10,97,3,1,78,1
1,0,2.59452,1,11,46,10,97,3,1,75,1
0,1,12.10776,1,9.4,52,4.99999999999998,98,3,1,77,0
1,1,3.02694,1,14,51,10,98,3,1,87,1
1,0,12.10776,1,11,46,10,99,3,1,75,1
1,1,4.3242,1,7.1,48,5,100,3,1,67,1
1,1,3.45936,1,14,56,6.99999999999998,100,3,1,88,0
0,1,7.56735,1,14,58,5,100,3,1,88,1
1,1,3.89178,1,7.5,44,5,100,3,0,63,1
1,0,12.10776,0,9,59,10,100,3,1,96,1
0,1,7.78356,1,11,54,5,100,3,0,84,1
1,1,6.27009,1,8.5,46,5,100,3,1,69,1
0,1,9.72945,1,9,62,5,100,3,0,95,1
0,1,7.13493,1,8.2,55,10,102,3,1,85,1
1,1,8.86461,1,8.5,54,1,103,3,1,80,1
1,1,7.56735,1,8.5,49,5,103,3,1,76,1
0,1,5.83767,1,6,47,7.00000000000001,103,3,1,68,1
1,0,14.05365,1,10,45,3,104,3,1,75,1
0,1,3.24315,1,10,53,5,104,3,1,80,1
1,1,8.86461,1,13,45,10,105,3,0,73,1
1,1,5.62146,1,8,55,7.00000000000001,105,3,1,79,1
1,0,14.05365,1,10,45,7.00000000000001,105,3,1,75,1
1,1,12.9726,1,9,43,5,105,3,0,74,1
1,1,12.10776,0,10,54,2.99999999999998,106,3,1,79,0
1,1,3.45936,1,8.5,53,10,107,3,1,82,1
1,0,2.59452,0,13,64,3,110,3,1,122,1
0,0,10.8105,1,10,51,7.00000000000001,110,3,0,77,1
1,1,9.51324,1,9,55,7.00000000000001,112,3,0,75,1
1,1,4.54041,0,12,56,10,112,3,1,91,1
1,1,7.78356,1,11,49,15,112,3,1,82,1
1,1,14.26986,1,13,60,15,114.6,3,0,110,1
1,1,9.51324,1,8.5,55,7.00000000000001,115,3,1,79,1
1,1,3.02694,1,11,53,10,115,3,1,82,1
0,1,2.1621,0,7,67,5,115,3,1,97,1
0,1,2.37831,1,11,43,5,115,3,1,74,1
0,1,5.83767,0,9,58,10,115,3,1,84,1
1,0,7.78356,1,11,45,10,115,3,1,75,1
1,1,6.27009,1,8,50,4,115,3,1,75,1
1,1,4.3242,0,13,43,2,117,3,1,71,1
1,1,12.10776,1,9.5,55,6.99999999999998,120,3,1,80,0
0,0,3.02694,1,13,42,7.00000000000001,120,3,1,70,1
1,0,3.45936,1,9.5,52,5,120,3,1,81,1
0,0,13.83744,1,10,49,1,120,3,1,76,1
1,0,7.13493,1,11,50,2,120,3,1,85,1
1,1,9.51324,1,8.5,54,1,122,3,1,80,1
0,1,9.51324,1,8.5,64,2,125,3,0,80,1
1,1,3.45936,1,9.8,41,10,125,3,1,71,1
1,1,1.94589,1,9.5,54,5,125,3,1,84,1
1,1,9.72945,1,8.7,48,15,125,3,1,75,1
0,1,7.77817459305202,1,8,23,NA,53,2,1,55,NA
1,1,7.77817459305202,1,8.7,32,NA,78,2,1,54,NA
1,0,3.74833296279826,1,5.8,28,NA,50,2,1,44,NA
1,1,12.9321305282618,0,8.6,32,NA,56,2,1,55,NA
1,0,18.9496701818264,1,6.5,28,NA,35.5,2,0,44,NA
1,1,2.35372045918796,1,9,38,NA,70,2,1,58,NA
0,1,2.33452350598575,1,7.2,31.1,NA,79,2,1,61.5,NA
1,1,9.78008179924892,0,8.7,30,NA,37,2,1,52,NA
1,0,9.78008179924892,1,8.7,30,NA,42,2,1,52,NA
1,1,14.7800541270998,1,8.5,31,NA,76,2,0,52,NA
1,1,11.2361025271221,1,8.5,35,NA,52,2,1,60,NA
0,0,8.9196412483911,1,7.2,25,NA,47,2,1,36,NA
0,0,15.6984075625523,1,6,30,NA,33,2,1,44,NA
1,0,8.24196578493262,1,9.6,31,NA,41,2,1,47,NA
1,1,8.64522989862039,1,7.3,31.2,NA,64.5,2,1,48.5,NA
1,NA,7.92022726946645,1,7.5,37.2,NA,64,2,1,65.2,NA
0,1,6.21691241694782,1,8.5,37,10,69,2,1,66.2,NA
0,1,2.76586333718787,1,8.5,30.5,5,117,2,1,59.3,NA
1,1,7.77817459305202,1,10,27.8,10,66,2,1,44.2,NA
1,1,7.77817459305202,1,10.5,29.1,2,70,2,1,53.9,NA
1,1,11.0113577727726,0,9,36.9,7,59.5,2,1,67.9,NA
1,1,10.7489534374282,1,5.8,28.9,5,43.5,2,1,43.3,NA
1,1,10.7489534374282,1,7,35.3,3,78.5,2,1,64,NA
0,1,2.80713376952364,1,6.5,40.6,10,79.5,2,1,64.2,NA
0,1,9.037698822156,0,5.7,31.7,10,35,2,1,43.4,NA
0,0,11.8962178863704,0,6.3,29.1,10,43,2,1,45.3,NA
1,0,11.8962178863704,0,8.4,30.4,10,53,2,1,52.9,NA
1,1,11.1803398874989,1,8,28.2,10,55.5,2,1,47.9,NA
1,0,13.720058308914,1,10,23.8,15,42.5,2,1,41.6,NA
0,0,15.1082758778095,1,6,28.2,10,36.5,2,1,44.6,NA
0,1,12.1066097649177,0,5.5,28.2,4,34,2,1,42.1,NA
1,0,15.7695909902572,1,10,30.4,10,53,2,1,52.2,NA
1,1,9.78008179924892,1,6,28.2,50,34.5,2,0,45,NA
1,0,9.99849988748312,1,6.2,29.2,1,46,2,1,44.9,NA
1,0,11.3899078134988,1,7.5,22.7,7,42.5,2,1,37.1,NA
1,0,11.3899078134988,1,10.2,33.8,20,69,2,1,59.7,NA
0,0,11.458621208505,0,6.5,27.1,25,34,2,1,44,NA
1,1,2.76586333718787,1,8,20.6,5,64,2,1,37.4,NA
